,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude,longitude,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
450,35.1,-120.6,AMT006,BEA160,060790122003000,253.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.1,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
451,35.1,-120.5,AMT006,BEA160,060790123023125,17.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.1,-120.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
452,35.1,-120.3,AMT006,BEA160,060790123023188,14.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.1,-120.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
453,35.1,-119.5,AMT006,BEA160,060290033031166,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-119.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
454,35.1,-119.4,AMT006,BEA160,060290033031307,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-119.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
455,35.1,-118.9,AMT006,BEA160,060290062021429,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
456,35.1,-118.6,AMT006,BEA160,060290060072122,12.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
457,35.1,-118.5,AMT006,BEA160,060290060073152,314.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
458,35.1,-118.4,AMT006,BEA160,060290060073086,23.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
459,35.1,-118.2,AMT006,BEA160,060290060073005,8.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
460,35.1,-118.0,AMT006,BEA160,060290055083173,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.1,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
461,35.1,-117.3,AMT006,BEA160,060710116001373,16.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.1,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
462,35.2,-120.8,AMT006,BEA160,060790116003093,5.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-120.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
463,35.2,-120.7,AMT006,BEA160,060790116003058,72.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-120.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
464,35.2,-120.6,AMT006,BEA160,060790123021001,29.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
465,35.2,-120.5,AMT006,BEA160,060790115041074,24.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-120.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
466,35.2,-120.4,AMT006,BEA160,060790123022000,39.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-120.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
467,35.2,-119.9,AMT006,BEA160,060790127021645,5.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.2,-119.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
468,35.2,-119.5,AMT006,BEA160,060290033042853,4.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-119.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
469,35.2,-119.4,AMT006,BEA160,060290033041100,7.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-119.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
470,35.2,-119.1,AMT006,BEA160,060290032041340,23.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-119.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
471,35.2,-119.0,AMT006,BEA160,060290062021276,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-119.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
472,35.2,-118.9,AMT006,BEA160,060290062021260,5.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
473,35.2,-118.8,AMT006,BEA160,060290060073260,12.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
474,35.2,-118.7,AMT006,BEA160,060290060081103,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-118.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
475,35.2,-118.5,AMT006,BEA160,060290060041185,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
476,35.2,-118.0,AMT006,BEA160,060290065002978,8.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
477,35.2,-117.8,AMT006,BEA160,060290065002424,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.2,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
478,35.2,-115.8,AMT006,BEA160,060710103001416,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.2,-115.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
479,35.3,-120.9,AMT006,BEA160,060799900000038,0.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.3,-120.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
480,35.3,-120.8,AMT006,BEA160,060790130002129,121.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.3,-120.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
481,35.3,-120.7,AMT006,BEA160,060790112002017,29.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.3,-120.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
482,35.3,-120.6,AMT006,BEA160,060790115041021,6.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.3,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
483,35.3,-119.5,AMT006,BEA160,060290033042344,31.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-119.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
484,35.3,-119.1,AMT006,BEA160,060290031232008,1.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-119.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
485,35.3,-119.0,AMT006,BEA160,060290031032015,121.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-119.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
486,35.3,-118.9,AMT006,BEA160,060290062011008,24.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
487,35.3,-118.8,AMT006,BEA160,060290062021090,3.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
488,35.3,-118.3,AMT006,BEA160,060290060041106,3.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.3,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
489,35.4,-121.0,,,,,,,,,,,35.4,-121.0,,,,,,,,,
490,35.4,-120.9,AMT006,BEA160,060799900000024,0.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.4,-120.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
491,35.4,-120.8,AMT006,BEA160,060790130002016,16.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.4,-120.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
492,35.4,-120.6,AMT006,BEA160,060790127023012,1.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.4,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
493,35.4,-120.5,AMT006,BEA160,060790127022020,5.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.4,-120.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
494,35.4,-119.5,AMT006,BEA160,060290037002274,21.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-119.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
495,35.4,-119.4,AMT006,BEA160,060290037002314,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-119.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
496,35.4,-119.2,AMT006,BEA160,060290038031153,3.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
497,35.4,-119.1,AMT006,BEA160,060290038061042,71.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-119.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
498,35.4,-119.0,AMT006,BEA160,060290007003011,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-119.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
499,35.4,-118.9,AMT006,BEA160,060290009103038,38.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
500,35.4,-117.8,AMT006,BEA160,060290065002013,12.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.4,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
501,35.4,-116.6,AMT006,BEA160,060710250001028,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.4,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
502,35.5,-121.1,AMT006,BEA160,060799900000010,0.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.5,-121.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
503,35.5,-120.8,AMT006,BEA160,060790127041069,6.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.5,-120.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
504,35.5,-120.7,AMT006,BEA160,060790127042020,72.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.5,-120.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
505,35.5,-120.6,AMT006,BEA160,060790129001095,227.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.5,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
506,35.5,-119.4,AMT006,BEA160,060290042001028,1.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-119.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
507,35.5,-119.3,AMT006,BEA160,060290040001077,17.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-119.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
508,35.5,-119.2,AMT006,BEA160,060290039001310,4.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
509,35.5,-118.9,AMT006,BEA160,060290052011857,8.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
510,35.5,-118.6,AMT006,BEA160,060290052041291,7.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
511,35.5,-118.2,AMT006,BEA160,060290052032079,24.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
512,35.5,-117.8,AMT006,BEA160,060290055016265,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.5,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
513,35.5,-117.3,AMT006,BEA160,060710089012536,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.5,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
514,35.6,-121.1,AMT006,BEA160,060790130001133,13.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.6,-121.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
515,35.6,-120.7,AMT006,BEA160,060790100161151,101.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.6,-120.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
516,35.6,-120.6,AMT006,BEA160,060790103001044,44.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.6,-120.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
517,35.6,-120.3,AMT006,BEA160,060790103002056,13.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.6,-120.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
518,35.6,-119.8,AMT006,BEA160,060290045002401,2.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-119.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
519,35.6,-119.7,AMT006,BEA160,060290045001065,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-119.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
520,35.6,-119.4,AMT006,BEA160,060290043011057,7.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-119.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
521,35.6,-119.3,AMT006,BEA160,060290043011006,1.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-119.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
522,35.6,-119.2,AMT006,BEA160,060290046041329,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
523,35.6,-118.9,AMT006,BEA160,060290052011547,7.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
524,35.6,-118.5,AMT006,BEA160,060290052041128,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
525,35.6,-118.4,AMT006,BEA160,060290052034019,202.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
526,35.6,-118.3,AMT006,BEA160,060290052032039,94.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
527,35.6,-117.8,AMT006,BEA160,060290055016213,3.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
528,35.6,-117.7,AMT006,BEA160,060290054034055,49.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.6,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
529,35.6,-117.6,AMT006,BEA160,060710089012319,0.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.6,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
530,35.6,-115.9,AMT006,BEA160,060710103001034,14.0,BTA262,CMA002,06071,San Bernardino,EAG006,IVM002,35.6,-115.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
531,35.7,-120.9,AMT006,BEA160,060790100023013,42.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.7,-120.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
532,35.7,-120.5,AMT006,BEA160,060790103004217,3.0,BTA405,CMA340,06079,San Luis Obispo,EAG006,IVM340,35.7,-120.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
533,35.7,-119.2,AMT006,BEA160,060290046041053,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
534,35.7,-118.6,AMT006,BEA160,060290052011237,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
535,35.7,-118.5,AMT006,BEA160,060290052013070,112.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
536,35.7,-118.3,AMT006,BEA160,060290052016000,95.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
537,35.7,-118.1,AMT006,BEA160,060290052012030,110.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
538,35.7,-117.9,AMT006,BEA160,060290055015186,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
539,35.7,-117.7,AMT006,BEA160,060290053001121,0.0,BTA028,CMA097,06029,Kern,EAG006,IVM097,35.7,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,06,California,VPC006
540,35.8,-120.9,AMT006,BEA163,060530114002647,4.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,35.8,-120.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
541,35.8,-120.7,AMT006,BEA163,060530114001918,37.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,35.8,-120.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
542,35.8,-119.3,AMT006,BEA162,061070043002100,44.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.8,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
543,35.8,-119.2,AMT006,BEA162,061070043003225,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.8,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
544,35.8,-119.1,AMT006,BEA162,061070043004001,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.8,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
545,35.8,-118.7,AMT006,BEA162,061070027005281,8.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.8,-118.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
546,35.8,-118.4,AMT006,BEA162,061070027005133,9.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.8,-118.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
547,35.9,-121.0,AMT006,BEA163,060530114002295,193.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,35.9,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
548,35.9,-120.5,AMT006,BEA163,060530114001502,40.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,35.9,-120.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
549,35.9,-120.1,AMT006,BEA162,060310017015532,0.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,35.9,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
550,35.9,-120.0,AMT006,BEA162,060310017015374,0.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,35.9,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
551,35.9,-119.5,AMT006,BEA162,061070043001049,37.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.9,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
552,35.9,-119.3,AMT006,BEA162,061070043002013,208.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.9,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
553,35.9,-119.1,AMT006,BEA162,061070045001133,6.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.9,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
554,35.9,-119.0,AMT006,BEA162,061070045004026,41.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.9,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
555,35.9,-118.9,AMT006,BEA162,061070027005249,7.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,35.9,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
556,36.0,-121.3,AMT006,BEA163,060530114002051,0.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,36.0,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
557,36.0,-120.1,AMT006,BEA162,060310017015150,2.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,36.0,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
558,36.0,-120.0,AMT006,BEA162,060310017015245,0.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,36.0,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
559,36.0,-119.8,AMT006,BEA162,060310016011782,0.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,36.0,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
560,36.0,-119.4,AMT006,BEA162,061070042001006,28.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
561,36.0,-119.3,AMT006,BEA162,061070042003006,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
562,36.0,-119.2,AMT006,BEA162,061070042004042,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
563,36.0,-119.1,AMT006,BEA162,061070034003130,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
564,36.0,-119.0,AMT006,BEA162,061070034004056,19.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
565,36.0,-118.9,AMT006,BEA162,061070027004196,20.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
566,36.0,-118.7,AMT006,BEA162,061070027004050,329.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.0,-118.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
567,36.0,-116.2,AMT010,BEA151,060270008001253,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,36.0,-116.2,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
568,36.1,-121.6,AMT006,BEA163,060530115021181,71.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,36.1,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
569,36.1,-121.2,AMT006,BEA163,060530113031188,5.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,36.1,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
570,36.1,-120.8,AMT006,BEA163,060530114001065,68.0,BTA397,CMA126,06053,Monterey,EAG006,IVM126,36.1,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,06,California,VPC006
571,36.1,-120.4,AMT006,BEA162,060190079021200,91.0,BTA157,CMA074,06019,Fresno,EAG006,IVM074,36.1,-120.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
572,36.1,-120.0,AMT006,BEA162,060310016011328,6.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,36.1,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
573,36.1,-119.6,AMT006,BEA162,060310013002070,0.0,BTA458,CMA347,06031,Kings,EAG006,IVM347,36.1,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
574,36.1,-119.4,AMT006,BEA162,061070031003010,14.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
575,36.1,-119.3,AMT006,BEA162,061070024003083,1.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
576,36.1,-119.2,AMT006,BEA162,061070032004003,211.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
577,36.1,-119.1,AMT006,BEA162,061070035011005,8.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
578,36.1,-119.0,AMT006,BEA162,061070039021026,80.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
579,36.1,-118.9,AMT006,BEA162,061070039021131,21.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
580,36.1,-118.8,AMT006,BEA162,061070027004019,203.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-118.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
581,36.1,-118.5,AMT006,BEA162,061070027001081,18.0,BTA458,CMA150,06107,Tulare,EAG006,IVM150,36.1,-118.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,06,California,VPC006
582,36.1,-117.7,AMT010,BEA151,060270008002677,0.0,BTA262,CMA341,06027,Inyo,EAG006,IVM341,36.1,-117.7,MEA043,MTA002,PEA076,REA006,RPC005,CA,06,California,VPC034
