,Unnamed: 0,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude.1,longitude.1,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
552,552,35.9,-119.3,AMT006,BEA162,61070043002013.0,208.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,35.9,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
553,553,35.9,-119.1,AMT006,BEA162,61070045001133.0,6.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,35.9,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
554,554,35.9,-119.0,AMT006,BEA162,61070045004026.0,41.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,35.9,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
555,555,35.9,-118.9,AMT006,BEA162,61070027005249.0,7.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,35.9,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
556,556,36.0,-121.3,AMT006,BEA163,60530114002051.0,0.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.0,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
557,557,36.0,-120.1,AMT006,BEA162,60310017015150.0,2.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.0,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
558,558,36.0,-120.0,AMT006,BEA162,60310017015245.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.0,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
559,559,36.0,-119.8,AMT006,BEA162,60310016011782.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.0,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
560,560,36.0,-119.4,AMT006,BEA162,61070042001006.0,28.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
561,561,36.0,-119.3,AMT006,BEA162,61070042003006.0,1.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
562,562,36.0,-119.2,AMT006,BEA162,61070042004042.0,1.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
563,563,36.0,-119.1,AMT006,BEA162,61070034003130.0,1.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
564,564,36.0,-119.0,AMT006,BEA162,61070034004056.0,19.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
565,565,36.0,-118.9,AMT006,BEA162,61070027004196.0,20.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
566,566,36.0,-118.7,AMT006,BEA162,61070027004050.0,329.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.0,-118.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
567,567,36.0,-116.2,AMT010,BEA151,60270008001253.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,36.0,-116.2,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
568,568,36.1,-121.6,AMT006,BEA163,60530115021181.0,71.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.1,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
569,569,36.1,-121.2,AMT006,BEA163,60530113031188.0,5.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.1,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
570,570,36.1,-120.8,AMT006,BEA163,60530114001065.0,68.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.1,-120.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
571,571,36.1,-120.4,AMT006,BEA162,60190079021200.0,91.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.1,-120.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
572,572,36.1,-120.0,AMT006,BEA162,60310016011328.0,6.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.1,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
573,573,36.1,-119.6,AMT006,BEA162,60310013002070.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.1,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
574,574,36.1,-119.4,AMT006,BEA162,61070031003010.0,14.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
575,575,36.1,-119.3,AMT006,BEA162,61070024003083.0,1.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
576,576,36.1,-119.2,AMT006,BEA162,61070032004003.0,211.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
577,577,36.1,-119.1,AMT006,BEA162,61070035011005.0,8.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
578,578,36.1,-119.0,AMT006,BEA162,61070039021026.0,80.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
579,579,36.1,-118.9,AMT006,BEA162,61070039021131.0,21.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
580,580,36.1,-118.8,AMT006,BEA162,61070027004019.0,203.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-118.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
581,581,36.1,-118.5,AMT006,BEA162,61070027001081.0,18.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.1,-118.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
582,582,36.1,-117.7,AMT010,BEA151,60270008002677.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,36.1,-117.7,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
583,583,36.2,-121.8,AMT006,BEA163,60539900000056.0,0.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.2,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
584,584,36.2,-121.4,AMT006,BEA163,60530113031115.0,88.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.2,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
585,585,36.2,-121.1,AMT006,BEA163,60530113041192.0,9.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.2,-121.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
586,586,36.2,-121.0,AMT006,BEA163,60530113041205.0,6.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.2,-121.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
587,587,36.2,-120.4,AMT006,BEA162,60190079021052.0,14.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.2,-120.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
588,588,36.2,-120.1,AMT006,BEA162,60190078011045.0,352.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.2,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
589,589,36.2,-119.9,AMT006,BEA162,60310016011041.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.2,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
590,590,36.2,-119.8,AMT006,BEA162,60310016012026.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.2,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
591,591,36.2,-119.7,AMT006,BEA162,60310012001071.0,9.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.2,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
592,592,36.2,-119.6,AMT006,BEA162,60310012001088.0,10.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.2,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
593,593,36.2,-119.5,AMT006,BEA162,61070021001070.0,34.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
594,594,36.2,-119.4,AMT006,BEA162,61070031001002.0,5.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
595,595,36.2,-119.3,AMT006,BEA162,61070024001015.0,619.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
596,596,36.2,-119.2,AMT006,BEA162,61070025002048.0,4.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
597,597,36.2,-119.1,AMT006,BEA162,61070028002003.0,476.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
598,598,36.2,-118.9,AMT006,BEA162,61070027002048.0,3.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
599,599,36.2,-118.7,AMT006,BEA162,61070027001015.0,28.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-118.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
600,600,36.2,-118.4,AMT006,BEA162,61070027005021.0,11.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.2,-118.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
601,601,36.3,-121.3,AMT006,BEA163,60530112041184.0,9.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.3,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
602,602,36.3,-121.2,AMT006,BEA163,60530113041154.0,10.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.3,-121.2,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
603,603,36.3,-120.3,AMT006,BEA162,60190079022142.0,5.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.3,-120.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
604,604,36.3,-120.1,AMT006,BEA162,60190078021142.0,6.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.3,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
605,605,36.3,-119.9,AMT006,BEA162,60310002002099.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.3,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
606,606,36.3,-119.8,AMT006,BEA162,60310004044045.0,268.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.3,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
607,607,36.3,-119.7,AMT006,BEA162,60310005003057.0,0.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.3,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
608,608,36.3,-119.6,AMT006,BEA162,60310012002018.0,12.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.3,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
609,609,36.3,-119.4,AMT006,BEA162,61070020061046.0,2.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.3,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
610,610,36.3,-119.3,AMT006,BEA162,61070019023008.0,131.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.3,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
611,611,36.3,-119.2,AMT006,BEA162,61070016012001.0,307.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.3,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
612,612,36.3,-119.1,AMT006,BEA162,61070014003016.0,84.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.3,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
613,613,36.3,-118.9,AMT006,BEA162,61070001004025.0,2.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.3,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
614,614,36.4,-121.9,AMT006,BEA163,60530115021004.0,59.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.4,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
615,615,36.4,-121.7,AMT006,BEA163,60530110003072.0,0.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.4,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
616,616,36.4,-121.6,AMT006,BEA163,60530110005017.0,359.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.4,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
617,617,36.4,-121.4,AMT006,BEA163,60530111011153.0,6.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.4,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
618,618,36.4,-121.3,AMT006,BEA163,60530112041043.0,3.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.4,-121.3,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
619,619,36.4,-120.0,AMT006,BEA162,60190078021035.0,3.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.4,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
620,620,36.4,-119.9,AMT006,BEA162,60310002002006.0,24.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.4,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
621,621,36.4,-119.8,AMT006,BEA162,60310002001019.0,5.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.4,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
622,622,36.4,-119.7,AMT006,BEA162,60310001003019.0,25.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.4,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
623,623,36.4,-119.6,AMT006,BEA162,60310001001011.0,15.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.4,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
624,624,36.4,-119.5,AMT006,BEA162,60310001001002.0,6.0,BTA458,CMA347,6031.0,Kings,EAG006,IVM347,36.4,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
625,625,36.4,-119.4,AMT006,BEA162,61070009001064.0,0.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.4,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
626,626,36.4,-119.3,AMT006,BEA162,61070009002004.0,53.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.4,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
627,627,36.4,-119.2,AMT006,BEA162,61070008002043.0,16.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.4,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
628,628,36.4,-119.1,AMT006,BEA162,61070007011016.0,35.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.4,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
629,629,36.4,-118.9,AMT006,BEA162,61070001004000.0,116.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.4,-118.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
630,630,36.4,-117.0,AMT010,BEA151,60270008001036.0,46.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,36.4,-117.0,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
631,631,36.5,-121.9,AMT006,BEA163,60530116041036.0,7.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.5,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
632,632,36.5,-121.8,AMT006,BEA163,60530110003006.0,3.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.5,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
633,633,36.5,-121.7,AMT006,BEA163,60530110004000.0,330.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.5,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
634,634,36.5,-121.5,AMT006,BEA163,60530108042009.0,43.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.5,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
635,635,36.5,-121.4,AMT006,BEA163,60530148001132.0,12.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.5,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
636,636,36.5,-121.0,AMT006,BEA163,60690008021397.0,27.0,BTA404,CMA339,6069.0,San Benito,EAG006,IVM339,36.5,-121.0,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
637,637,36.5,-120.2,AMT006,BEA162,60190082006144.0,6.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.5,-120.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
638,638,36.5,-119.9,AMT006,BEA162,60190076002121.0,50.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.5,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
639,639,36.5,-119.8,AMT006,BEA162,60190075003027.0,29.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.5,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
640,640,36.5,-119.7,AMT006,BEA162,60190073005026.0,89.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.5,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
641,641,36.5,-119.6,AMT006,BEA162,60190073004040.0,34.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.5,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
642,642,36.5,-119.5,AMT006,BEA162,61070003011037.0,13.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.5,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
643,643,36.5,-119.4,AMT006,BEA162,61070003011097.0,31.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.5,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
644,644,36.5,-119.3,AMT006,BEA162,61070006004064.0,9.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.5,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
645,645,36.5,-119.1,AMT006,BEA162,61070001003086.0,162.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.5,-119.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
646,646,36.5,-119.0,AMT006,BEA162,61070001002099.0,23.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.5,-119.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
647,647,36.6,-122.0,AMT006,BEA163,60539900000012.0,0.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-122.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
648,648,36.6,-121.9,AMT006,BEA163,60530127004006.0,174.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-121.9,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
649,649,36.6,-121.8,AMT006,BEA163,60530141073120.0,1.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
650,650,36.6,-121.7,AMT006,BEA163,60530107013005.0,47.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
651,651,36.6,-121.6,AMT006,BEA163,60530107021003.0,9.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
652,652,36.6,-121.4,AMT006,BEA163,60530148001089.0,17.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.6,-121.4,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
653,653,36.6,-120.5,AMT006,BEA162,60190083023360.0,1.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-120.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
654,654,36.6,-120.3,AMT006,BEA162,60190082001176.0,0.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-120.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
655,655,36.6,-120.2,AMT006,BEA162,60190082005020.0,54.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-120.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
656,656,36.6,-120.0,AMT006,BEA162,60190076002029.0,43.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
657,657,36.6,-119.9,AMT006,BEA162,60190076003027.0,1.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.9,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
658,658,36.6,-119.8,AMT006,BEA162,60190076004028.0,57.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.8,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
659,659,36.6,-119.7,AMT006,BEA162,60190017002024.0,0.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
660,660,36.6,-119.6,AMT006,BEA162,60190070041005.0,156.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
661,661,36.6,-119.5,AMT006,BEA162,60190068022006.0,9.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.5,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
662,662,36.6,-119.4,AMT006,BEA162,60190063005009.0,76.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.6,-119.4,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
663,663,36.6,-119.3,AMT006,BEA162,61070002023008.0,6.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.6,-119.3,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
664,664,36.6,-119.2,AMT006,BEA162,61070001003039.0,0.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.6,-119.2,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
665,665,36.6,-118.6,AMT006,BEA162,61070001001031.0,52.0,BTA458,CMA150,6107.0,Tulare,EAG006,IVM150,36.6,-118.6,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
666,666,36.6,-118.2,AMT010,BEA151,60270008004074.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,36.6,-118.2,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
667,667,36.6,-118.0,AMT010,BEA151,60270008003116.0,0.0,BTA262,CMA341,6027.0,Inyo,EAG006,IVM341,36.6,-118.0,MEA043,MTA002,PEA076,REA006,RPC005,CA,6.0,California,VPC034
668,668,36.7,-121.8,AMT006,BEA163,60530143012024.0,222.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.7,-121.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
669,669,36.7,-121.7,AMT006,BEA163,60530105041025.0,10.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.7,-121.7,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
670,670,36.7,-121.6,AMT006,BEA163,60530106061113.0,18.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.7,-121.6,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
671,671,36.7,-121.5,AMT006,BEA163,60530106061070.0,13.0,BTA397,CMA126,6053.0,Monterey,EAG006,IVM126,36.7,-121.5,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
672,672,36.7,-121.1,AMT006,BEA163,60690008021018.0,3.0,BTA404,CMA339,6069.0,San Benito,EAG006,IVM339,36.7,-121.1,MEA043,MTA004,PEA142,REA006,RPC005,CA,6.0,California,VPC006
673,673,36.7,-120.7,AMT006,BEA162,60190083022096.0,0.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.7,-120.7,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
674,674,36.7,-120.1,AMT006,BEA162,60190039003066.0,4.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.7,-120.1,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
675,675,36.7,-120.0,AMT006,BEA162,60190039005032.0,14.0,BTA157,CMA074,6019.0,Fresno,EAG006,IVM074,36.7,-120.0,MEA043,MTA004,PEA034,REA006,RPC005,CA,6.0,California,VPC006
